Title,Author,Poem,PoemAnalysis,PoemGoogleCounts
与诸子登岘山,孟浩然,"人事有代谢，往来成古今。江山留胜迹，我辈复登临。
水落鱼梁浅，天寒梦泽深。羊公碑尚在，读罢泪沾巾。","岘山是孟浩然故乡靠近汉水的一座小山，山的大小与其名声颇不相称。岘山出名出在晋代遗爱在民的地方官羊祜。羊祜死后，当地人无不为之悲痛，因树碑于山，晋代杜预称之为“堕泪碑”（见《北堂书钞》卷一○二引《晋书•羊祜传》）。羊祜生前游山，曾抒发过以下广为人知的感慨：“自有宇宙，便有此山。由来贤达胜士登此远望，如我与卿者多矣，皆湮灭无闻，使人悲伤。”
孟浩然登岘山，首先就想到这个故事，并感受到羊祜同",61500
白云歌送刘十六归山,李白,"楚山秦山皆白云，白云处处长随君。
长随君，君入楚山里，云亦随君渡湘水。
湘水上，女萝衣，白云堪卧君早归。","这首小诗给人的第一感觉，是清新、自然、真挚，有如天籁，如民歌、如童谣般地明白如话、朗朗上口。李白的其他一些作品如《赠汪伦》和《静夜思》给人的感觉也是如此。这样的小诗是能够深入人心流传下去的。
说它清新自然真挚，并非说它是没有技巧的大白话。恰恰相反，这是一种诗意盎然而又“精能之至反造疏淡”的境界。
凡知交、情人之间心有所属而不能见面，思念之忱必托诸物，以拉近与所思者心灵之间的距离：或鱼雁传书、或红叶寄情，陶渊明的《闲情赋》，甚至想象自己成为自己所欣赏的女",61400
入黄溪闻猿,柳宗元,溪路千里曲，哀猿何处鸣？孤臣泪已尽，虚作断肠声。,"“黄溪”在永州境内，即今湖南零陵县。这个地方不但在当年，即以今日看来，怕也算荒僻之地。柳宗元于永贞元年（805）被贬为永州司马后，因心情郁闷，常寄情山水，自云：“仆闷则出游。”《新唐书》说他：“既窜斥，地又荒疠，因自放山泽间，其堙厄感郁，一寓诸文。”著名的《永州八记》就是在此期间写成的。
元和八年（813），即被贬八年之后，柳宗元出游黄溪。这本是一处山水胜地，但不巧的是“闻猿”，于是一次兴致勃勃的寻幽之旅化",60900
寄全椒山中道士,韦应物,"今朝郡斋冷，忽念山中客。涧底束荆薪，归来煮白石。
欲持一瓢酒，远慰风雨夕。落叶满空山，何处寻行迹。","古代诗人，往往有一“山中情结”，甚为感怀。如南朝梁陶弘景答齐高帝所写“山中何所有？岭上多白云。只可自怡悦，不堪持赠君。”这样的雅致恬淡，就引起了后人极大向往。
韦应物此诗，写的也是这一情结。
“今朝郡斋冷，忽念山中客”，全诗从一“冷”字入手，郡斋，指官府斋舍。诗人枯坐官署，意绪无聊，自然而然想起了山中同样冷落孤单的道士来。修道之士，值得世人称道之处在于，和一般红尘中人相比，红尘中人像一匹负重的骆驼，不断往身上累加东西，累加不止，喘息不已，苦人苦己；道人却是不断往身下卸载东西，卸呀卸，直到最后剩下一个赤条条的自己。世人累加，拥有",60300
已凉,韩偓,"碧阑干外绣帘垂，猩色屏风画折枝。
八尺龙须方锦褥，已凉天气未寒时。",这首诗题为“已凉”，看似随意取末句开头二字而为，仔细斟酌，实是这首诗的一个主题词。从前三句展示的画面看，是闺房的情景。作者所取的视角是移动的，由室外向室内的，门前的“碧阑干”、门上的“绣帘”、门内画着“折枝”花卉（折枝是花卉画法之一，画花枝而不带根,60200
后宫词,白居易,"泪湿罗巾梦不成，夜深前殿按歌声。
红颜未老恩先断，斜倚熏笼坐到明。","这首诗是一首宫怨词，描写了一位依然青春美貌但已失去宠幸的宫女不幸的遭遇，表现了宫女复杂的内心世界。
“泪湿罗巾梦不成，夜深前殿按歌声”，诗的一二句展现了两个相对的场景。一个场景是冷宫中的宫女泪如雨下，沾湿罗巾。“梦不成”并不是说她做不成梦，无梦可做，而是在这个被泪水打湿的夜晚，伤心的她根本无法人睡。躺在床上，辗转反侧，伴随她的只有流也流不完的泪水。她为什么深夜无眠？又为什么伤心泪下？另一个场景是",59900
春闺思,张仲素,袅袅城边柳，青青陌上桑。提笼忘采叶，昨夜梦渔阳。,"风俗画画家画不出时间的延续，须选“包孕最丰富的片刻”画之，使人从一点窥见事件的前因后果。这一法门，对短小的文学样式似乎也合宜，比如某些短篇小说高手常用“不了了之”的办法，不到情事收场先行结束故事，任人寻味。而唐人五绝名篇也常有这种手法的运用，张仲素《春闺思》就是好例。
城边、陌上、柳丝与桑林，构成一幅春郊场景。“袅袅”写出柳条依人的意态，“青青”是柔桑逗人的颜色，这",59600
送李少府贬峡中王少府贬长沙,高适,"嗟君此别意何如，驻马衔杯问谪居。
巫峡啼猿数行泪，衡阳归雁几封书？
青枫江上秋天远，白帝城边古木疏。
圣代即今多雨露，暂时分手莫踌躇。","此诗作年究在何时，已无可考定。旧编在《同陈留崔司户早春宴蓬池》诗后，可能是在封丘尉任内，送遭贬的李、王二少府（即县尉）往南方之作。同时送遭贬的两个人，贬谪之地又不在一处，要写好确有难度。
首联“嗟君此别意何如，驻马衔杯问谪居”，作者首先抓住二人都是遭贬，都有满腹愁怨，而眼下又都要分别这一共同点，以深表关切的问句开始，表现出了对李、王二少府此番贬谪的同情，以及对分别的惋惜。“嗟”是叹息之声，置于句首，贬谪分别时的痛苦已不言而喻。“此别”“谪居”四字，又将题面中的“送”和“贬”点清，轻灵自然，不着痕迹。作者在送别之地停下马来，与李、王二少府饮酒饯别，“意何如”“问谪居”，反复致意，其殷切珍重之情，溢于言外，一开始就以强烈的感情，给读者以深刻的印象。",59400
题李凝幽居,贾岛,"闲居少邻并，草径入荒园。鸟宿池边树，僧敲月下门。
过桥分野色，移石动云根。暂去还来此，幽期不负言。","这首诗的知名度也许并不是特别高，但“推敲”这个故事却是流传甚广，“鸟宿池边树，僧敲月下门”也是历来传诵的名句。纵观全诗，其诗眼就是一个“幽”字。虽仅为八句，细细品味之下，却可分为景幽、情幽、心幽三个层次。
景幽。作者去走访自己的友人李凝，首联描绘了其居所的环境特点：园子已经荒芜，只有一条杂草丛生的小径通向其中，附近并无人家居住，只有李凝在此闲散度日。简单的两句诗突出了隐士所居之所的荒凉僻静，远离尘嚣。也可看出主人对世事的无所",59400
赠卖松人,于武陵,"入市虽求利，怜君意独真。欲将寒涧树，卖与翠楼人。
瘦叶几经雪，淡花应少春。长安重桃李，徒染六街尘！",乍看诗题说“卖松”，以为是卖松树给人家做木材或柴火用，那得卖松树干。读诗的颈联才知非也。“瘦叶几经雪，淡花应少春”，“几”通“岂”，“哪”的意思。松树叶细长似针，故言“瘦叶”，没有经雪的瘦叶，当指初春新生的嫩叶，此时正开了“淡花”，可见卖的是初春开花的松树苗。卖花的习俗很早就有，富贵人家多喜买花，诗中也能见到，如“一丛深色花，十户中人赋”（白居易《买花》），“小楼一夜听春雨，深巷明朝卖杏花”（陆游《临安,58800
宿桐庐江寄广陵旧游,孟浩然,"山暝听猿愁，沧江急夜流。风鸣两岸叶，月照一孤舟。
建德非吾土，维扬忆旧游。还将两行泪，遥寄海西头。","开元十六年（728）秋，孟浩然赴京参加进士考试，期盼金榜题名，一展抱负，谁料名落孙山。“才名日高”并已誉满京城的他，对此结局无法接受，心中郁愤难息。返乡不久，为了排遣积郁，他前往吴越一带游历。此诗即写于此次感伤的行旅之中。
桐庐江，即钱塘江流经桐庐县一带的称谓。首联“山暝听猿愁，沧江急夜流”，以一个低沉、凄迷的音调开头。此番吴越之旅，诗人意在游山览胜，遣忧畅怀。数日前，舟行至上游建德江时，他曾写过《宿建",58600
玉阶怨,李白,玉阶生白露，夜久侵罗袜。却下水晶帘，玲珑望秋月。,"《玉阶怨》是乐府旧题，属《相和歌辞•楚调曲》。“玉阶”，指宫中的石阶，《玉阶怨》的性质，与《婕妤怨》《长信怨》等曲一样，从古辞看，都是“宫怨”。宫怨和闺怨，是中国古代诗歌的一大类型，从专写孤独女性的心理这一点上说，是相通的。只不过宫怨的主人公身份比较特殊罢了。
“玉阶生白露，夜久侵罗袜",58600
缚鸡行,杜甫,"小奴缚鸡向市卖，鸡被缚急相喧争。
家中厌鸡食虫蚁，不知鸡卖还遭烹。
虫鸡于人何厚薄，我斥奴人解其缚。
鸡虫得失无了时，注目寒江倚山阁。","这在现存的杜诗中，真是一首颇为别致、耐人寻味的小诗。大约作于代宗大历元年（766）岁暮，在夔州西阁。
本诗的别致之处，首先在于它不同于那些正面描写社会现实的苍凉沉郁之作，而是颇富理趣。作者于偶然之中，看到家中小仆人正在捆鸡，要拿到市上去卖，而鸡被捆得着急，边叫边挣扎，似乎在向人提出抗议。相喧争三字，轻轻一点，即赋予鸡以人的灵性，似乎泯灭了物我界限，把鸡和人放到了对等的地位，使缚鸡这个细节充满了生动活泼的生活情趣。诗人一打听，原来是因为家中的人怕鸡吃掉蚂蚁一类的小虫，有伤生灵，所以要卖掉它。然而诗人仔细一想，鸡卖出去不是也要遭受烹杀的厄运吗？人对虫子为什么要",58100
无题四首（其二）,李商隐,"飒飒东风细雨来，芙蓉塘外有轻雷。
金蟾啮锁烧香入，玉虎牵丝汲井回。
贾氏窥帘韩掾少，宓妃留枕魏王才。
春心莫共花争发，一寸相思一寸灰。","这首诗写闺中女子对爱情的向往与幻灭之苦，“相思”为全诗之眼。“飒飒东风细雨来，芙蓉塘外有轻雷”，开篇以兴语发端，写“细雨”“轻雷”之春景，烘托闺中不可断绝而有所期待之春心，兴象华妙，“芙蓉”在古诗中双关夫容，冀郎之见怜也。
“金蟾啮锁烧香入，玉虎牵丝汲井回”，接下来两句纯属物象描写，其意比较隐晦。按，金蟾啮锁状香炉，玉虎牵丝谓辘轳，分别为室内用器和室外设施，本是闺情",57900
醉着,韩偓,"万里清江万里天，一村桑柘一村烟。
渔翁醉着无人唤，过午醒来雪满船。",韩偓是晚唐的重要诗人，他常常有意识地以画景入诗。他曾说，“景状入诗兼入画”（《冬日》）、“入意云山输画匠”（《格卑》）。诗人善于把手中的诗笔变为画笔，在诗中展现画意，让生动的形象打动读者的心灵。这首诗前两句为一幅画，着意表现平远的画面，诗人连用了两个“万里”，来描写清江的开阔绵长和天空的广远无际，又连用了两个“一村”，来表现平野的广阔和村落的连续不断。诗中点到的景物不多，只有“江”“天”“村”“桑拓”和“烟”,57900
新安吏,杜甫,"客行新安道，喧呼闻点兵。借问新安吏：“县小更无丁？”
“府帖昨夜下，次选中男行。”“中男绝短小，何以守王城？”
肥男有母送，瘦男孤伶俜。白水暮东流，青山犹哭声。
“莫自使眼枯，收汝泪纵横。眼枯即见骨，天地终无情。
我军取相州，日夕望其平。岂意贼难料，归军星散营。
就粮近故垒，练卒依旧京。掘壕不到水，牧马役亦轻。
况乃王师顺，抚养甚分明。送行勿泣血，仆射如父兄。”","乾元二年（759）春，九节度使围邺城，朝廷未置统帅，而以宦官监军，城久不下，上下懈怠。叛将史思明从魏州（河北大名县）率军至，三月初与官军战于安阳河北，当日风沙极大，六十万官军步骑骤溃，朔方军退至河阳（河南孟县），断河桥以保洛阳。东都市民惊骇，奔散山谷，杜甫也赶紧离开洛阳回华州任所。
为补充兵员，唐王朝在河南府都畿道实行了战时紧急征兵，征兵的对象大大放宽，甚至于到了不分老幼和性别的程度，而负责征集任务的官吏为此忙得不可开交。杜甫一路上都看到差吏们的活动，以及民间到处都演出着的生离死别的活剧，忍不住将这一路的亲身闻见写成了一组具有报告文学性质的作品，即《新安吏》《潼关吏》《石壕吏》《新婚别》《垂老别》《无家别》，统称“三吏”“三别”，以“吏”“别”为名，岂偶然哉？“三吏”客观叙事夹带问答，“三别”以代言",57800
